,Job Code,Job Title,Race with the Machine,Communication,Interpersonal Task,Group Task,Race against the Machine,Routine Problem Solving,Information Processing,General Physical Task,Machine Control,Hazardous Task,Race ahead of the Machine,Systems Analysis,Creative and Critical Thinking,Running a Different Race,Dynamic Physical Task,Equipment Maintenance,Vehicle and Equipment Operation,Conflict Resolution,Management and Supervision
11,11-3061,Purchasing Managers,0.051334585523359635,0.01104092549979048,0.04564128805771489,-0.005347628034145742,-0.08167815757329333,-0.055073387383110614,-0.014260992958884175,-0.0052442654643399655,-0.0033251495955759595,-0.003774362171382636,0.030882460147027,0.013429803562596834,0.017452656584430168,-0.01711215033858468,-0.011432007021887434,-0.016329289150887157,-0.02275332692915961,-0.005463730989450293,0.03886620375279984
12,11-3071,"Transportation, Storage, and Distribution Managers",-0.021973907409590567,-0.021241504330506592,0.009862980954411195,-0.010595384033495154,-0.02420429148723346,-0.02463718256267041,-0.010448795836153144,0.0,0.01460479972980163,-0.003723112818211525,0.027938627412187958,0.017858221826244376,0.010080405585943572,0.013754635204671906,0.0,0.0003642661308483956,0.014431255154784476,0.006762584523101981,-0.0078034706040629315
13,11-3111,Compensation and Benefits Managers,0.016966756316406567,-0.02544898972678596,0.033800921907095965,0.008614824136096544,-0.03868037107899866,0.0016787281198508786,-0.04035909919884953,0.0,0.0,0.0,0.010616327826497407,-0.018452090470324038,0.029068418296821438,0.0006185011807386537,0.0,0.0,0.0,0.010849017777398464,-0.010230516596659814
14,11-3131,Training and Development Managers,-0.007448280190379436,-0.016394788859494795,0.008915010625455258,3.14980436600977e-05,0.0066287735186079675,0.005995608910683875,0.004707530525933007,0.0,-0.004074365918008933,0.0,-0.002242395887975826,-0.007930868170914207,0.005688472282938374,0.0019307995278942671,0.0,-0.0011689009463191806,-0.004576297860033632,0.006811343552704234,0.0008646547815428367
15,11-9021,Construction Managers,0.0070848378461604985,-0.0072166247063227,0.016729884737499794,-0.0024284221850165953,-0.0021745257128766293,0.0025115230015473468,-0.006776023227946064,0.00035760808363791916,0.003499992236096608,-0.0017676258062124144,0.0014386590552581124,-0.007660046392973477,0.009098705448231605,-0.006865849058574043,-0.0005224953104813316,-0.0017220451097126573,-0.02070703367051317,0.010777333620898043,0.005308391411235082
16,11-9031,"Education and Childcare Administrators, Preschool and Daycare",0.02561576667196477,0.01470317691807324,0.006422983995191853,0.004489605758699701,-0.0035894447387510155,0.002585031347504256,-0.006977562638515716,-0.001658189092768104,7.481056509248823e-05,0.0023864650799360677,-0.00399850153833585,0.0016360616804306574,-0.0056345632187665,-0.0056867756898829344,-0.0056223716531384384,-0.0052044269545295325,-0.004298699953183384,0.016008767363199075,-0.006570044492230656
17,11-9032,"Education Administrators, Kindergarten through Secondary",-0.015747923885074483,-0.013114241450065012,0.00220813556668828,-0.004841818001697803,0.027545238144034576,0.01985124872471137,0.00850701589988788,0.0,0.0007847674032114161,-0.0015977938837760965,-0.0067327955139819115,-0.008077419592716857,0.0013446240787349376,-0.003609210189101597,0.0004895654830003193,0.000337296910009036,0.003502043258242,-0.007393485903789466,-0.0005446299365634705
18,11-9033,"Education Administrators, Postsecondary",-0.008577861649496782,-0.004857686215299056,0.001951754536505687,-0.005671929970703385,0.01949757355570783,0.017942032374235955,0.003306664311140281,0.0,-0.0017511231296684065,0.0,-0.009177250442233569,-0.012007725158369988,0.0028304747161364205,-0.003646383513824985,0.0,-0.0023014684457378755,-0.0011721055177399847,0.0013027413303946175,-0.0014755508807417494
19,11-9041,Architectural and Engineering Managers,-0.0025297109123582906,-0.010509527398781,0.01331522558856197,-0.005335409102139265,-0.006605412047251569,-0.009023361496921338,0.007260490980489463,0.0,-0.0035691203408279117,-0.0012734211899917882,-0.002049754565273107,-0.02173423454245258,0.01968447997717948,0.007161061202030472,0.0,0.013515106338280552,0.0011364179114384226,-0.009909831608418152,0.0024193685607296627
20,11-9051,Food Service Managers,0.06938275313322873,0.01798622301104651,0.03341822100537891,0.017978309116803322,-0.01952512796672277,-0.006968186681913,-0.019158020852411875,0.012010633183240266,-0.015075233118177241,0.009665679502539085,-0.011782025490910272,-0.01792320979656574,0.006141184305655464,-0.024074497659995225,0.010168577996696349,-0.0054298090000560436,-0.01882970738526464,0.008928901080637555,-0.018912460352008432
21,11-9071,Gambling Managers,0.00026416495151196373,-0.0063379018707675145,0.008325433556893221,-0.0017233667346137525,-0.00348594237164275,0.011601424147213957,-0.016614572317937323,0.0,0.004130975665258743,-0.002603769866178133,-0.0029640098520122005,-0.004514563301613327,0.0015505534496011372,0.008228758460622071,-0.010926370694862455,-0.004272116295965727,-0.0035114412811262353,0.0009689151988152287,0.025969771533761253
22,11-9081,Lodging Managers,-0.021998661592052188,-0.016625114921694356,-0.012706319870948682,0.007332773200590861,-0.0014441655197716813,0.010361587549729032,-0.016584975104768404,0.0,0.0021132377546818283,0.002665984280585871,0.0011134569252425064,0.00717321783572511,-0.006059760910482603,0.026615698517097542,0.004830940544444937,-0.0030554732791306274,0.008850331241552739,0.00961939864576429,0.006370501364466194
23,11-9111,Medical and Health Services Managers,0.016469862124099566,0.004396555372190844,0.017133097161864383,-0.005059790409955634,0.013913693721879115,0.011095637302397186,0.0021274179427603207,0.002814064330104549,0.00031419434843320444,-0.002437620201816132,0.009622815408950616,0.007097335579659059,0.0025254798292915627,-0.0386656032135196,0.0,0.0,0.0,-0.03802371727428009,-0.0006418859392395142
24,11-9121,Natural Sciences Managers,-0.05328213622133515,-0.01973195808751846,0.002057083947728376,-0.03560726208154505,0.0026400251930664143,-0.0031194730256256624,0.0028255301501617924,0.0,0.010962204741654394,-0.00802823667312413,0.034597532659532554,0.037418811224419035,-0.002821278564886475,0.007682381891674181,0.0,-0.00712272435156281,-0.0063794470480003146,0.0003967775519987618,0.02078777573923854
25,11-9131,Postmasters and Mail Superintendents,0.02372276950115532,-0.0023171685351839194,0.031457381910881564,-0.005417443874542308,-0.02548086686703141,-0.005603904185399265,-0.013685326130702743,-0.0011443314261931352,-0.0030424382532755843,-0.002004866871460684,-0.008682094047720725,0.00821659635436638,-0.01689869040208711,0.010703643599733829,-0.0005261900250652452,-0.002138761891047303,0.003194498193693997,0.00404792221331763,0.006126175108834758
26,11-9141,"Property, Real Estate, and Community Association Managers",-0.03265583467291855,0.009192129469211205,-0.0253023185842944,-0.016545645557835355,-0.011889709790071708,-0.01717533005307756,0.014270335066178884,0.0,-0.006495996010242624,-0.002488718792930409,0.0017753379092145664,0.003475483690529569,-0.0017001457813150026,0.03700899731922347,0.0,-0.013733202881067823,0.005639969486696435,-0.02332658412190134,0.0684288148354962
27,11-9151,Social and Community Service Managers,-0.00574246076155055,-0.0020158737296717133,-0.0025760354143178343,-0.0011505516175609846,-0.02577428188434944,-0.0161400228702424,-0.007110815704788906,-0.0018397315681574046,0.0016956007126268235,-0.0023793124537875433,0.017775506264799734,0.019777087199482256,-0.0020015809346825217,0.014323492069504397,0.0,-0.0024816807531125693,0.0003943331786470114,0.01093394834078517,0.0054768913031847865
28,11-9161,Emergency Management Directors,-0.026907270524898413,-0.032234052542098934,0.015191929788725841,-0.009865147771525334,-0.0375317145228804,-0.02094702237576228,-0.008720428446983473,0.0,-0.003188399519870353,-0.004675864180264286,0.02266350387094171,0.009958146728267324,0.012705357142674387,0.03062367654262052,0.0,-0.005010246859671093,0.018161727234366692,0.004326084394609627,0.013146111773315287
29,11-9171,Funeral Home Managers,0.08073254530833432,0.04322243879780567,0.04499217554610332,-0.007482069035574654,-0.08240702359301655,-0.02303802977118714,-0.0052117269933093105,-0.01012036879539482,-0.013322047568328858,-0.0307148504647964,0.008303475229601388,-0.00757682998070352,0.01588030521030491,-0.01845342877969269,-0.011130730175017093,-0.0009207926925227086,0.003077105668991081,-0.0018993264591822198,-0.007579685121961748
30,13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",0.024585791119478617,-0.007070644862024189,0.04482525900718437,-0.013168823025681542,-0.0031623907859969487,0.010402498292916548,-0.0135648890789135,0.0,0.0,0.0,0.015183426556134194,0.005381456270034606,0.009801970286099582,-0.03896714587425057,0.0,0.0,-0.0035209955198632938,0.001548979511720762,-0.036995129866108034
31,13-1020,Buyers and Purchasing Agents,-0.026279935930649926,-0.02558482636480014,-0.02001411106000249,0.019319001494152718,-0.023442445970165062,-0.025370870021578226,-0.0012257749606263966,0.0,0.0031541990120395585,0.0,0.0073787147821084845,-0.00975010082549856,0.01712881560760704,0.035775951158618174,0.0,-0.0176176781254475,0.000756712123030822,0.018507150314274638,0.03412976684676023
32,13-1031,"Claims Adjusters, Examiners, and Investigators",-0.05122515415312909,-0.028904219753196025,-0.02100821257713104,-0.001312721822802017,0.038595547971901206,0.0038300431753473946,0.028235127616111064,0.002124482268335741,0.003207762561381793,0.0011981323507251724,-0.008804554358310769,-0.010309084046718287,0.0015045296884075195,0.027481456168218385,0.0,0.0,-0.0014179394357426408,0.01895302394559288,0.00994637165836814
33,13-1032,"Insurance Appraisers, Auto Damage",-0.05671367079596615,-0.032541660684880035,-0.01837063209090453,-0.0058013780201815615,0.061850333951367034,0.006880305929705989,0.03594712655987456,0.013684162789767864,0.016729872179168388,-0.011391133507149771,-0.017163785093805086,-0.002739559005607173,-0.014424226088197909,0.02554833105474397,0.0009472020115057614,-0.0014369401630271131,0.009709954449157636,0.004341627868651471,0.011986486888456207
34,13-1041,Compliance Officers,0.019952898262587115,0.016603616671175173,0.003146401513539073,0.00020288007787288816,-0.02417156676145002,-0.003923378931050478,-0.012678594398718795,-0.0014664398863361114,-0.0039176908325950326,-0.0021854627127495707,0.022780763018222988,0.016608096781154127,0.006172666237068861,-0.021924376275261254,-0.0014532119429449331,-0.0010398422192034332,0.007611204057510881,-0.01368165394642012,-0.013360872224203664
35,13-1051,Cost Estimators,0.0009005869977884994,0.003896947792787708,0.003047081407684836,-0.006043442202684054,-0.033175612652339766,0.009802568905986173,-0.032712329057129674,0.0,-0.01026585250119623,0.0,0.0009687463178619515,-0.005943442842204015,0.00691218916006597,0.020942521679678347,0.0,0.002124347511113487,0.005784880714582179,0.016650935315209947,-0.003617641861227261
36,13-1071,Human Resources Specialists,0.002983018158227768,0.029265114782297624,-0.052207864455886585,0.025925767831816743,-0.00029812896983677506,-0.0016024755725850895,-0.0048382341987857425,0.004171352478515815,0.0,0.0019712283230182413,0.0011977525178827955,0.0005621420927497713,0.0006356104251330277,0.008816857104385192,0.00019796389777309832,0.0,0.0012883136101189039,0.019252372232502018,-0.011921792636008836
37,13-1081,Logisticians,0.015951771747079985,0.0043805692367008394,0.02446637842059388,-0.012895175910214723,-0.02776935782774988,-0.0005555769912625116,-0.021297835998331568,-0.0032796674958236057,0.0015973767186635635,-0.0042336540609957535,-0.009366096919317071,0.0018926795542517922,-0.011258776473568865,0.016893620051023947,0.0,-0.0076622979006578905,0.0027657910661715553,-0.005127112692871968,0.026917239578382254
38,13-1111,Management Analysts,-0.00713330183863342,-0.012767349990997769,0.005394983872452651,0.00023906427991170039,-0.008786755162443871,0.0001096309779328973,0.002375126160660879,0.0,-0.01127151230103763,0.0,0.0241150424353109,0.00995530886459188,0.014159733570719013,-0.029580871832274706,0.0,-0.042357079554548,-0.0004973075472900646,-0.0004024864593116708,0.013676001728875035
39,13-1121,"Meeting, Convention, and Event Planners",-0.022038445779374027,-0.019361100397960115,-0.003319422094820501,0.0006420767134065787,-0.006456506837225762,-0.004774526231559228,0.008533526761732933,0.0022767413650693425,-0.012784808936724935,0.0002925602042561114,0.016683172125441917,0.011643541959455385,0.0050396301659865325,0.003578639065485278,-0.011831348996292542,0.0028716813365557447,-0.01518222017514076,0.008720314569819929,0.019000212330542915
40,13-1141,"Compensation, Benefits, and Job Analysis Specialists",-0.028273781401005782,-0.014241532874043145,-0.01074522818675587,-0.00328702034020674,-0.015487130502530809,-0.0429182558129696,0.03378885243792984,-0.006357727127491043,0.0,0.0,0.04981936063484234,0.049070683832902535,0.0007486768019397995,-0.02467690465383973,0.0,0.0,0.0,-0.0287284277557707,0.004051523101930972
41,13-1151,Training and Development Specialists,-0.0009629847815708359,-0.01763151071503455,0.01870890689729451,-0.002040380963830796,-0.006212947410281153,0.001659916665603854,-0.003006274401059293,0.0,-0.0048665896748257215,0.0,0.011760827431319329,-0.0050976318018496475,0.016858459233168983,-0.019683186877736392,0.0,0.0,-0.0002814215696479729,0.002653757519691905,-0.022055522827780324
42,13-1161,Market Research Analysts and Marketing Specialists,-0.10204825052316592,-0.06980541409520905,-0.024462219260326948,-0.007780617167629915,0.022955379235961467,0.02103897247753496,0.009966915161897363,0.0,-0.00805050840347085,0.0,0.07706590868476287,0.04083343001309712,0.03623247867166575,-0.021997267325359924,0.0,-0.002515768859487602,0.0,-0.01172188913423018,-0.007759609331642137
43,13-2011,Accountants and Auditors,0.0066186606659447145,-0.009755100029836691,0.015172683897726618,0.0012010767980547878,-0.022988467126647063,-0.00015238964457059412,-0.023859063626992517,0.0,0.0010229861449160286,0.0,-0.0005338412915640717,-0.02385616200827905,0.023322320716714973,0.005940473237257979,0.0,0.0,0.0,0.013969435012488336,-0.008028961775230367
44,13-2020,Property Appraisers and Assessors,-0.0019790440980851642,0.011301855501763727,-0.010743211403031902,-0.002537688196816981,-0.0090413023726493,-0.009661242195859454,0.012438886296535834,0.0,-0.011818946473325678,0.0,0.01579670489562993,0.004681852689028064,0.01111485220660187,-0.013126776847156366,0.0,-0.0023106764519329483,0.02398762596232917,-0.036621066504572364,0.0018173401470197813
45,13-2031,Budget Analysts,-0.010350369601543452,-0.021207816852807995,-0.0010574439416033302,0.01191489119286787,-0.021940571658991576,-0.012406689902930257,-0.009902896753397757,-0.003305371013026753,0.0036743860103631842,0.0,0.0020221541375318453,-0.00676979692469578,0.008791951062227625,0.01230278199831375,0.0,0.0,0.0,0.011158261042498684,0.0011445209558150619
46,13-2041,Credit Analysts,-0.051592082210895264,-0.03415295369071805,-0.015244077723556643,-0.002195050796620537,0.04829815450892122,-0.05073825875385557,0.12983221487717742,-0.03079580161440065,0.0,0.0,-0.006375483657262454,-0.00025625651772196584,-0.006119227139540488,0.006445876043794234,0.0,0.0,0.0,-0.006317234010350225,0.012763110054144456
47,13-2052,Personal Financial Advisors,-0.021942180116798105,-0.02046263122899372,0.007819088640211358,-0.009298637528015736,-0.02074382993417206,-0.009418713795309893,-0.0045803744587644,0.0,-0.006744741680097743,0.0,0.02760905803947465,0.029000022197327807,-0.001390964157853149,0.011183716227010495,0.0,0.0,0.0,-0.0013814635297297387,0.012565179756740236
48,13-2053,Insurance Underwriters,0.03190265666893605,0.04054488416132439,-0.008642227492388327,0.0,-0.06525494508690191,-0.07182431660564816,0.0131840796595189,-0.006614708140772678,0.0,0.0,0.007728239374494919,0.008928598916468088,-0.0012003595419731762,0.022917339118150803,0.0,0.0,0.0,0.038913689288948825,-0.015996350170798028
49,13-2061,Financial Examiners,0.04229769411202726,0.004365567023440084,0.028846896542140912,0.00908523054644626,-0.021247993043737614,-0.020644437095019952,0.005733286377794925,0.0,-0.006336842326512587,0.0,0.01689214693941961,0.01294405438508302,0.003948092554336585,-0.04583865448655331,0.0,-0.007434557976598795,-0.00019534922737388848,-0.009443504087267204,-0.028765243195313418
50,13-2071,Credit Counselors,0.046632286638985804,0.07647109145035927,-0.02358982335797421,-0.006248981453399275,-0.051429002491425235,-0.0416070756853047,-0.007241198916087294,0.00865880894229066,-0.004790247615815795,-0.006449289216508116,0.018687898965337298,0.01049369291718269,0.008194206048154608,-0.009782098772077058,0.0,-0.0005740979431463618,-0.008853963145571244,0.03897069914954497,-0.03932473683290442
51,13-2072,Loan Officers,-0.04615223007992739,0.020047497207832443,-0.05062784323185435,-0.01557188405590543,0.03190692663860435,0.011906756252020066,0.02266428080723717,-0.00282309880638655,0.00015898838573365765,0.0,0.0192867676430177,0.008128256126685982,0.01115851151633172,0.0021351958310210158,0.0,-0.0006385347915907762,-0.001956378834100333,-0.01091532464203622,0.015645434098748343
52,13-2081,"Tax Examiners and Collectors, and Revenue Agents",0.047195753034941564,0.027441742599455542,0.01975401043548601,0.0,-0.08164127340147273,-0.03419013158923237,-0.036389324375756614,-0.011969476091011821,0.0009076586545280306,0.0,2.090144908861724e-05,-0.009348868619645814,0.009369770068734434,0.018653350498516262,0.0,0.0,-0.002234302978812417,0.028800948666857545,-0.007913295189528864
53,13-2082,Tax Preparers,-0.007938498520597581,0.033403443506494414,-0.041341942027092,0.0,0.07237381388148648,0.0050570324867997285,0.06967521923357514,0.0004419788377925723,-0.0028004166766809786,0.0,-0.040825515505094265,-0.008047447362091707,-0.03277806814300255,-0.013786018107644257,0.0,-0.003438723795888249,0.0,-0.008311711569947058,-0.0020355827418089487
54,13-2098,Financial and Investment Analysts,0.004402818008102716,0.027415067001473087,-0.020243369378820483,-0.0027688796145499232,0.0922311262639676,0.024949504978738844,0.042981145088502766,0.0,0.02430047619672597,0.0,-0.02789772688305274,-0.04441411222584278,0.01651638534279004,-0.05592551090064524,0.0,-0.00025125723292385117,-0.002085590636870102,-0.00723835484207638,-0.046350308188774905
55,15-1211,Computer Systems Analysts,0.01113238562482602,0.015154254441455281,-0.014200120864136594,0.010178252047507344,0.035658316246097166,0.028004804104585317,0.00943686233389579,0.014080777370540126,-0.016228542427040568,0.0003644148641165088,-0.029313266268756268,-0.011990732597287238,-0.017322533671469027,-0.015397036979590413,0.0,-0.022384994297050768,0.0,-0.0013516723290257512,0.008339629646486109
56,15-1221,Computer and Information Research Scientists,-0.00700386602587362,0.017450381413470703,-0.014370550970527132,-0.010083696468817193,0.03127618519718112,0.004254818183973025,0.026993421278369567,-0.006008392779300297,0.006036338514138826,0.0,-0.013945807694096146,-0.007128993346606215,-0.006816814347489915,-0.01846894137903833,0.0,-0.00635103284391189,0.0,-0.011261096597776516,-0.0008568119373499189
57,15-1232,Computer User Support Specialists,0.023322298191835344,0.008224732510933171,0.014421684028501209,0.0006758816524009871,-0.10561970603601094,-0.026971301698153503,-0.07663474934853717,-0.0060055988694180775,0.003991943880097822,0.0,0.032767279905565966,0.015486241210837103,0.01728103869472886,0.030171671638070163,-0.0011712538237151756,0.04934854498778962,0.00041415937191657527,-0.014620490944312038,-0.0037992879536088227
58,15-1244,Network and Computer Systems Administrators,0.012817027815645476,0.018549829760986892,-0.002750458040034393,-0.002982343905307036,-0.10024942240107003,-0.04315848781423131,-0.0330495309776051,-0.012223326539062086,-0.010390253716226705,-0.0014278233539448187,0.01773648647385924,0.01683753892130503,0.0008989475525542078,0.0523935330567899,0.0,0.05447790519877491,-0.007683502719405088,-0.0004117172680733583,0.006010847845493418
59,15-1245,Database Administrators,-0.03346615027595001,-0.043007466001910515,-0.008289885433258894,0.017831201159219382,-0.0390081394246456,-0.0068911637758050925,-0.017228672269733472,-0.019857569162590485,0.00496926578348345,0.0,0.024905794865365236,0.008176181457831291,0.016729613407533955,0.019177099092652243,0.0,0.032247240008061166,0.0,0.0,-0.01307014091540893
60,15-1251,Computer Programmers,-0.008115083515774585,0.01010062725052413,-0.004589813331969685,-0.013625897434329006,0.0302012468824896,-0.04355566300064896,0.07642438923918754,-0.005800307320472564,0.003132827964423553,0.0,-0.020386858115588418,-0.0026373307155978802,-0.017749527399990542,-0.006496608569542123,0.0,-0.01385039629364278,-0.0015202782044512733,-0.0062989261647410704,0.015172992093293003
61,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,0.04673135564419079,0.0440678917021861,-0.007292862451517516,0.00995632639352221,-0.011956002634467916,0.0112627078337071,-0.00982777538533336,-0.006188681426407467,-0.007202253656434183,0.0,-0.005928749078808915,-0.007106367152257334,0.0011776180734484262,-0.03981627213023718,0.0,-0.03993152316743295,0.0,0.0005913576226282807,-0.00047610658543252235
62,15-2011,Actuaries,-0.020162435231514574,-0.006430991081903606,-0.014164835267843843,0.0004333911182328747,0.006304732674446535,0.021022217612691255,-0.01313616512271934,-0.0019410938812554203,0.00035977406573001885,0.0,0.009298109674662242,0.010913064859943214,-0.0016149551852809793,-0.0029920686545155607,0.0,-0.012257821630372229,0.0,0.005266252327068894,0.003999500648787777
63,15-2021,Mathematicians,-0.033496227837714936,-0.033496227837714936,0.0,0.0,0.06040764814344179,0.026458745070397686,0.026780371343287257,0.0,0.007168531729756821,0.0,-0.028295510647351887,-0.00975624930695282,-0.018539261340399085,-0.0016078529487826348,0.0,0.002000043808523993,0.0,0.0,-0.003607896757306628
64,15-2031,Operations Research Analysts,-0.0006123916317434391,0.000360306155775994,-0.003664275242858746,0.002691577455339311,0.015424402860885532,0.005255669108871479,0.013320590563140113,0.0,-0.003151856811126048,0.0,-0.03068791843601465,-0.029035568684128887,-0.0016523497518857733,0.002547146776397745,0.0,-0.005148827966929211,0.0,0.0013257357074411256,0.006370239035885832
65,15-2041,Statisticians,0.0062856025875521184,0.020469057919462075,-0.014183455331909954,0.0,-0.007367697754574131,-0.03149714041253136,0.03324308959892763,-0.006108382040188964,-0.003005264900781462,0.0,0.011310557669165694,0.004325763543843952,0.0069847941253217355,-0.024125638120298703,0.0,-0.005744054330098784,-0.0002686752226024992,-0.008894236118877744,-0.009218672448719671
66,17-1011,"Architects, Except Landscape and Naval",-0.07905608423232667,-0.04236305580207829,-0.014616978901332576,-0.02207604952891584,0.030115962030053005,0.007562841199493645,0.020019881690080024,-0.0014753875853229918,0.004008626725802342,0.0,0.014500514577677509,0.01075076695328403,0.003749747624393479,0.030642721559721694,0.0,-0.006514156490177066,0.015503398836747697,-0.003031212752988536,0.02468469196613961
67,17-1012,Landscape Architects,0.02345069384877288,0.023164124311747632,0.018885291862616817,-0.018598722325591552,-0.039458192575928384,-0.017133492437834942,-0.0012213961856489958,0.0,-0.008302769774645266,-0.012800534177799168,0.019484400428401744,0.017338165747976406,0.002146234680425352,-0.016924233804776978,0.0,0.0015398128508084669,-0.035723509314980716,-0.009059563085471574,0.02631902574486683
68,17-1021,Cartographers and Photogrammetrists,0.06267512318468367,0.03086082727323987,0.016601224202661156,0.015213071708782631,-0.07166610535734969,-0.06602376388016445,-0.00660712104567185,-0.010375065833527848,0.011339845402014468,0.0,-0.009814886474889574,-0.003085245166871118,-0.006729641308018456,-0.009750616459487702,0.0,-0.018159090350883825,0.000672334551831244,-0.0030582997267457265,0.01079443906631062
69,17-1022,Surveyors,0.012674732845846012,0.00720571869452081,0.009501302320832405,-0.0040322881695072105,-0.009200973328796548,-0.005241652175018499,-0.0023789337316400955,0.002243548797308266,-0.003539561285456693,-0.0002843749339895181,-0.002975577764005553,-0.009386887296119077,0.006411309532113526,-0.0016461261640952074,0.0006359238559809527,0.008114895998934953,0.004644335853886433,-0.0006525222911225419,-0.01438875958177499
70,17-2011,Aerospace Engineers,-0.00736332072655413,0.011467078017172866,-0.0305162105246134,0.011685811780886405,0.04346201840555142,-0.004805139745194073,0.05066117694446802,-0.002183459233889776,-0.0022226679007355376,0.0020121083409027703,-0.012278959156113685,-0.0010546266781090996,-0.011224332478004598,-0.026280538674159803,0.0,-0.005016153604946415,0.005241013622264191,-0.014290929896685347,-0.012214468794792231
